wikidata_id,museum_name,city,website
http://www.wikidata.org/entity/Q6029325,Den Hartogh Ford Museum,Hillegom,https://www.fordmuseum.nl/
http://www.wikidata.org/entity/Q3464842,Fogelsangh State,Kollumerland en Nieuwkruisland,https://www.fogelsangh-state.nl/
http://www.wikidata.org/entity/Q132654965,Flower Art Museum,Aalsmeer,https://www.flowerartmuseum.nl/
http://www.wikidata.org/entity/Q106603214,FENIX Landverhuizersmuseum,Rotterdam,https://www.fenix.nl/
http://www.wikidata.org/entity/Q18433388,Eyewitness Museum,Beek,https://www.eyewitnesswo2.nl/
http://www.wikidata.org/entity/Q1538389,Eye Filmmuseum,Amsterdam,https://www.eyefilm.nl/
http://www.wikidata.org/entity/Q76885559,Erfgoed 's-Hertogenbosch,'s-Hertogenbosch,https://www.erfgoedshertogenbosch.nl/
http://www.wikidata.org/entity/Q23993493,Erfgoedcentrum Rozet,Arnhem,https://www.erfgoedcentrumrozet.nl/
http://www.wikidata.org/entity/Q107656756,Museum EICAS,Deventer,https://www.eicas.nl/
http://www.wikidata.org/entity/Q3448774,Erfgoedcentrum Achterhoek en Liemers,Doetinchem,https://www.ecal.nu
http://www.wikidata.org/entity/Q111991805,Museum het Drostenhuis,,https://www.drostenhuisootmarsum.nl/
http://www.wikidata.org/entity/Q1888033,Drents Museum De Buitenplaats,Tynaarlo,https://www.dmdebuitenplaats.nl
http://www.wikidata.org/entity/Q110996022,Discovery Museum,Kerkrade,https://www.discoverymuseum.nl/
http://www.wikidata.org/entity/Q56461228,Museum De Wemme,Zuidwolde,https://www.dewemme.nl/
http://www.wikidata.org/entity/Q942892,Stoomtrein Goes - Borsele,Goes,https://www.destoomtrein.nl/
http://www.wikidata.org/entity/Q12012586,De Spitkeet,Harkema,https://www.despitkeet.nl/
http://www.wikidata.org/entity/Q2070831,De Palmboom,Schiedam,https://www.deschiedamsemolens.nl/museummolen/
http://www.wikidata.org/entity/Q98893873,Streekmuseum De Roode Tooren,Doesburg,https://www.deroodetooren.nl/
http://www.wikidata.org/entity/Q13137164,Museum Dekemastate,Leeuwarden,https://www.dekemastate.nl/
http://www.wikidata.org/entity/Q1576733,Hortus Botanicus Amsterdam,Amsterdam,https://www.dehortus.nl/
http://www.wikidata.org/entity/Q59962272,Stichting De Domijnen,,https://www.dedomijnen.nl/
http://www.wikidata.org/entity/Q1982236,Stratemakerstoren,Nijmegen,https://www.debastei.nl/nl
http://www.wikidata.org/entity/Q1942351,It Damshûs,Opsterland,https://www.damshus.nl/
http://www.wikidata.org/entity/Q56459403,Museum Waelstee,De Waal,https://www.cultuurmuseumtexel.nl/
http://www.wikidata.org/entity/Q59961996,Cultura,Ede,https://www.cultura-ede.nl
http://www.wikidata.org/entity/Q47472405,Cromhouthuis,Amsterdam,https://www.cromhouthuis.nl/
http://www.wikidata.org/entity/Q2653692,Louis Couperus Museum,Den Haag,https://www.couperusmuseum.org/
http://www.wikidata.org/entity/Q110995919,Nationaal Cooperatie Museum,,https://www.cooperatie-museum.nl/
http://www.wikidata.org/entity/Q19461133,Continium Discovery Center,Kerkrade,https://www.continium.nl/de
http://www.wikidata.org/entity/Q99346823,CODA Museum,Apeldoorn,https://www.coda-apeldoorn.nl/nl/english
http://www.wikidata.org/entity/Q62088324,Chabot Museum,Rotterdam,https://www.chabotmuseum.nl/
http://www.wikidata.org/entity/Q260913,Centraal Museum,Utrecht,https://www.centraalmuseum.nl/
http://www.wikidata.org/entity/Q110891770,Historisch Museum Ommen,,https://www.cco-ommen.nl/museum/
http://www.wikidata.org/entity/Q2546552,De Casteelse Poort,Wageningen,https://www.casteelsepoort.nl/
http://www.wikidata.org/entity/Q124080461,C1000 museum,Hellendoorn,https://www.c1000museum.nl/
http://www.wikidata.org/entity/Q13446573,Bunkermuseum Zoutelande,Veere,https://www.bunkerbehoud.com/
http://www.wikidata.org/entity/Q2128917,Internationaal Brandweermuseum Rijssen,Rijssen,https://www.brandweermuseum.nl/
http://www.wikidata.org/entity/Q65782581,Vesting Bourtange,Bourtange,https://www.bourtange.nl/
http://www.wikidata.org/entity/Q892727,Bonnefantenmuseum,Maastricht,https://www.bonnefanten.nl/en/
http://www.wikidata.org/entity/Q963825,Von Gimborn Arboretum,Doorn,https://www.bomenmuseum.nl/
http://www.wikidata.org/entity/Q679527,Museum Boijmans Van Beuningen,Rotterdam,https://www.boijmans.nl/
http://www.wikidata.org/entity/Q110995894,Belfort Museum Sluis,,https://www.belfortsluis.nl/
http://www.wikidata.org/entity/Q1666474,Beeldenpark Zwijndrecht,Zwijndrecht,https://www.beeldenparkdrechtoevers.nl/zwijndrecht-a-g/
http://www.wikidata.org/entity/Q1131877,Nederlands Instituut voor Beeld en Geluid,Hilversum,https://www.beeldengeluid.nl/
http://www.wikidata.org/entity/Q110985198,Museum Flevoland,,https://www.batavialand.nl/museum-flevoland
http://www.wikidata.org/entity/Q110985372,Batavialand,Lelystad,https://www.batavialand.nl/
http://www.wikidata.org/entity/Q110907359,Kempisch Bakkerijmuseum 'De Grenswachter',,https://www.bakkerij-museum.nl/
http://www.wikidata.org/entity/Q134462968,Nationaal Draf- en Rensport Museum,,https://www.archiefndr.nl/
http://www.wikidata.org/entity/Q632646,Archeon,Alphen aan den Rijn,https://www.archeon.nl/
http://www.wikidata.org/entity/Q4785912,Archeologisch Museum Haarlem,Haarlem,https://www.archeologischmuseumhaarlem.nl/
http://www.wikidata.org/entity/Q110995917,Museummolen Jan Pol,,https://www.aolddaoln.nl/
http://www.wikidata.org/entity/Q2170763,Stadsarchief Amsterdam,Amsterdam,https://www.amsterdam.nl/stadsarchief/
http://www.wikidata.org/entity/Q13973090,Oude Ambachten & Speelgoed Museum,,https://www.ambachtenmuseum.nl
http://www.wikidata.org/entity/Q111991798,Airborne at the Bridge,,https://www.airbornemuseum.nl/airborne-at-the-bridge
http://www.wikidata.org/entity/Q408081,"Airborne Museum",Renkum,https://www.airbornemuseum.nl
http://www.wikidata.org/entity/Q56459550,Kempenmuseum De Acht Zaligheden,Eersel,https://www.achtzaligheden.nl/
http://www.wikidata.org/entity/Q136683426,Achterhoeks Openluchtmuseum,,https://www.achterhoeksopenluchtmuseum.nl/de
http://www.wikidata.org/entity/Q138655301,Achterhoeks Museum 1940-1945,,https://www.achterhoeksmuseum1940-1945.nl/
http://www.wikidata.org/entity/Q55352177,Museum Abdijkerk,Maasgouw,https://www.abdijkerkthorn.nl/
http://www.wikidata.org/entity/Q110907367,Acht van Chaam Museum,,https://www.8vanchaam.nl/de-acht/museum/
http://www.wikidata.org/entity/Q115116763,stichting W.O.J. Nieuwenkamp,,https://wojnieuwenkamp.nl/
http://www.wikidata.org/entity/Q18775346,Scheepswerf Meerman,Middelburg,https://werfarnemuiden.nl/
http://www.wikidata.org/entity/Q98962037,Elisabeth Weeshuis Museum,Culemborg,https://weeshuismuseum.nl/
http://www.wikidata.org/entity/Q107097389,Museum Voorschoten,,https://website.museumvoorschoten.nl/
http://www.wikidata.org/entity/Q22572503,Waterliniemuseum Fort bij Vechten,Bunnik,https://waterliniemuseum.nl/
http://www.wikidata.org/entity/Q1869397,Vrijheidsmuseum,Berg en Dal,https://vrijheidsmuseum.nl
http://www.wikidata.org/entity/Q110907415,Vliegend Museum Seppe,Halderberge,https://vliegendmuseumseppe.nl/
http://www.wikidata.org/entity/Q14753871,Villa Mondriaan,Winterswijk,https://villamondriaan.nl/nl
http://www.wikidata.org/entity/Q111036461,Vestingmuseum Maastricht,Maastricht,https://vestingmuseummaastricht.nl/
http://www.wikidata.org/entity/Q131389412,MuseumFabriek Winterswijk,Winterswijk,https://vereniginghetmuseum.nl/museum-fabriek/
http://www.wikidata.org/entity/Q19912241,Venrays Museum,Venray,https://venraysmuseum.nl/
http://www.wikidata.org/entity/Q484899,Nationaal Fietsmuseum Velorama,Nijmegen,https://velorama.nl
http://www.wikidata.org/entity/Q2794022,Van Eesteren Museum,Amsterdam,https://vaneesterenmuseum.nl
http://www.wikidata.org/entity/Q1782422,Van Abbemuseum,Eindhoven,https://vanabbemuseum.nl/en/
http://www.wikidata.org/entity/Q58179751,Theepottenmuseum,Swartbroek,https://theepottenmuseum.nl/
http://www.wikidata.org/entity/Q136419680,Suriname Museum,Amsterdam,https://surinamemuseum.nl/
http://www.wikidata.org/entity/Q19580584,Medemblik steam museum,Medemblik,https://stoommachinemuseum.nl
http://www.wikidata.org/entity/Q20644426,Stadsmuseum Rhenen,Rhenen,https://stadsmuseumrhenen.nl
http://www.wikidata.org/entity/Q98894989,Stadsmuseum Bergh,Montferland,https://stadsmuseumbergh.nl
http://www.wikidata.org/entity/Q2042754,Wereldmuseum Rotterdam,Rotterdam,https://rotterdam.wereldmuseum.nl/
http://www.wikidata.org/entity/Q107572790,Reflex Modern Art Gallery,Amsterdam,https://reflexamsterdam.com/
http://www.wikidata.org/entity/Q20623554,Puzzelmuseum,De Friese Meren,https://puzzelmuseum.nl/Home.html
http://www.wikidata.org/entity/Q110995931,Museum De Proefkolonie,,https://proefkolonie.nl/
http://www.wikidata.org/entity/Q21856381,Expositieruimte onder de Ridderzaal,Den Haag,https://prodemos.nl/den-haag/expositie/
http://www.wikidata.org/entity/Q2241346,Princenhaags Museum,Breda,https://princenhaagsmuseum.nl/
http://www.wikidata.org/entity/Q2480545,Museum Vrolik,Amsterdam,https://prev.amc.nl/web/AMC-website/Museum-Vrolik-NL/Museum-Vrolik.html
http://www.wikidata.org/entity/Q1738414,Panorama Mesdag,Den Haag,https://panorama-mesdag.nl/
http://www.wikidata.org/entity/Q623558,Oude Kerk,Amsterdam,https://oudekerk.nl/
http://www.wikidata.org/entity/Q110541187,kunstmuseum Oude Kerk,Amsterdam,https://oudekerk.nl
http://www.wikidata.org/entity/Q493160,Museum Ons' Lieve Heer op Solder,Amsterdam,https://opsolder.nl/museum/
http://www.wikidata.org/entity/Q135116725,Nxt Museum,Amsterdam,https://nxtmuseum.com/
http://www.wikidata.org/entity/Q125399143,Nationaal Museum Tachtigjarige Oorlog,Oost Gelre,https://nmto.nl/
http://www.wikidata.org/entity/Q20888634,Nieuwe Instituut,Rotterdam,https://nieuweinstituut.nl/
http://www.wikidata.org/entity/Q2412016,Natuurhistorisch Museum Maastricht,Maastricht,https://nhmmaastricht.nl
http://www.wikidata.org/entity/Q137162400,Next Nature,Eindhoven,https://nextnature.org/en
http://www.wikidata.org/entity/Q110473013,Nederlands Jachtmuseum,Renkum,https://nederlandsjachtmuseum.nl/
http://www.wikidata.org/entity/Q1854948,Natuurmuseum Fryslân,Leeuwarden,https://natuurmuseumfryslan.nl/
http://www.wikidata.org/entity/Q2710899,Nationaal Onderduikmuseum,Aalten,https://nationaalonderduikmuseum.nl
http://www.wikidata.org/entity/Q1951586,muZIEum,Nijmegen,https://muzieum.nl
http://www.wikidata.org/entity/Q138511721,Mutek,Haarlem,https://mutekmuseum.nl/
http://www.wikidata.org/entity/Q56459179,Outsider Art Museum,Amsterdam,https://museumvandegeest.nl/kunst-en-collectie/outsider-art/
http://www.wikidata.org/entity/Q2050166,Museum van de Geest | Dolhuys,Haarlem,https://museumvandegeest.nl/
http://www.wikidata.org/entity/Q17441421,Museum Staphorst,Staphorst,https://museumstaphorst.nl/
http://www.wikidata.org/entity/Q2130225,Museum Rotterdam,Rotterdam,https://museumrotterdam.nl/en/
http://www.wikidata.org/entity/Q111991800,Museum Peel en Maas,,https://museumpeelenmaas.nl/cms/
http://www.wikidata.org/entity/Q109382770,Cultuur Historisch Museum Oene,Epe,https://museumoene.nl
http://www.wikidata.org/entity/Q66716065,Museum Noordwijk,Noordwijk,https://museumnoordwijk.nl
http://www.wikidata.org/entity/Q125398667,Museum Nieuwpoort,Nieuwpoort,https://museumnieuwpoort.nl/
http://www.wikidata.org/entity/Q98907719,Museum Lunteren,Ede,https://museumlunteren.nl/
http://www.wikidata.org/entity/Q15879540,Museum Hert fan Fryslân,Leeuwarden,https://museumhertfanfryslan.nl/
http://www.wikidata.org/entity/Q22015126,Museum Helmond,Helmond,https://museumhelmond.nl/
http://www.wikidata.org/entity/Q29908492,Museum Flehite,Amersfoort,https://museumflehite.nl/en/home/
http://www.wikidata.org/entity/Q29908492,Museum Flehite,Amersfoort,https://museumflehite.nl
http://www.wikidata.org/entity/Q3457274,Museum Drachten,Smallingerland,https://museumdrachten.nl/
http://www.wikidata.org/entity/Q110995913,Museum De Voorde,,https://museumdevoorde.nl
http://www.wikidata.org/entity/Q98893871,Museum Buren en Oranje,Buren,https://museumburenenoranje.nl/
http://www.wikidata.org/entity/Q2216754,Museum Bredius,Den Haag,https://museumbredius.nl/
http://www.wikidata.org/entity/Q136773018,Museum Beesel,Beesel,https://museumbeesel.nl/
http://www.wikidata.org/entity/Q13134511,Museum Aldeboarn,Heerenveen,https://museumaldeboarn.nl/
http://www.wikidata.org/entity/Q121900753,Museum aan de A,Groningen,https://museumaandea.nl/
http://www.wikidata.org/entity/Q104524855,Royal Delft Museum,Delft,https://museum.royaldelft.com/
http://www.wikidata.org/entity/Q110891770,Historisch Museum Ommen,,https://museum-ommen.nl/
http://www.wikidata.org/entity/Q2736515,Stedelijk Museum Zutphen,Zutphen,https://museazutphen.nl/stedelijk-museum-zutphen
http://www.wikidata.org/entity/Q1886369,Museum Henriette Polak,Zutphen,https://museazutphen.nl/museum-henriette-polak/
http://www.wikidata.org/entity/Q1925731,Molen van Sloten,Amsterdam,https://molenvansloten.nl/
http://www.wikidata.org/entity/Q2382332,Zuid-Limburgse Stoomtrein Maatschappij,,https://miljoenenlijn.nl/de/
http://www.wikidata.org/entity/Q110986303,Havezate Mensinge,,https://mensinge.nl/
http://www.wikidata.org/entity/Q138656998,Memory Vrijheidsmuseum,Hellendoorn,https://memorymuseum.nl/
http://www.wikidata.org/entity/Q2533298,Max Euwe Centrum,Amsterdam,https://maxeuwe.nl
http://www.wikidata.org/entity/Q111908847,Marres,Maastricht,https://marres.org/
http://www.wikidata.org/entity/Q13815394,Marie Tak van Poortvliet Museum,Domburg,https://marietakmuseum.nl/
http://www.wikidata.org/entity/Q27915945,Maas Binnenvaartmuseum,,https://maas-binnenvaartmuseum.nl/
http://www.wikidata.org/entity/Q56461154,Liemers Museum,Zevenaar,https://liemerskunstwerk.nl/museum/
http://www.wikidata.org/entity/Q110995934,Levend Paardenmuseum,,https://levendpaardenmuseum.nl/
http://www.wikidata.org/entity/Q17339437,Wereldmuseum Leiden,Leiden,https://leiden.wereldmuseum.nl/
http://www.wikidata.org/entity/Q2267655,Kruideniersmuseum,Utrecht,https://kruideniersmuseum.nl/
http://www.wikidata.org/entity/Q2127133,Buitenplaats Kasteel Wijlre,Gulpen-Wittem,https://kasteelwijlre.nl/
http://www.wikidata.org/entity/Q30163006,Drukkunstmuseum,Maastricht,https://kapelvanverbeelding.nl/
http://www.wikidata.org/entity/Q13433035,Kaarsenmuseum,Baarle-Hertog,https://kaarsenmuseum.nl/
http://www.wikidata.org/entity/Q20621177,Joods Historisch Kindermuseum,Amsterdam,https://jck.nl/nl/locatie/jhm-kindermuseum
http://www.wikidata.org/entity/Q26822174,Nationaal Holocaust Museum,Amsterdam,https://jck.nl/locatie/nationaal-holocaustmuseum
http://www.wikidata.org/entity/Q26822174,Nationaal Holocaust Museum,Amsterdam,https://jck.nl/locatie/nationaal-holocaustmuseum
http://www.wikidata.org/entity/Q702726,Joods Museum,Amsterdam,https://jck.nl/locatie/joods-museum
http://www.wikidata.org/entity/Q2206529,Hollandsche Schouwburg,Amsterdam,https://jck.nl/locatie/hollandsche-schouwburg
http://www.wikidata.org/entity/Q26822174,Nationaal Holocaust Museum,Amsterdam,https://jck.nl/en/location/national-holocaust-museum
http://www.wikidata.org/entity/Q66985422,Jan Kruis Museum,Midden-Drenthe,https://jankruismuseum.nl/
http://www.wikidata.org/entity/Q137408861,Illusion Brussels,Brussel,https://illusionbrussels.be/nl
http://www.wikidata.org/entity/Q14404377,Stichting IJzertijdboerderij Dongen,Dongen,https://ijzertijdboerderij.nl/
http://www.wikidata.org/entity/Q110995906,Huygensmuseum Hofwijck,,https://huygensmuseum.nl/
http://www.wikidata.org/entity/Q135069089,Museum Huize Keizer,Dinkelland,https://huizekeizer.nl/
http://www.wikidata.org/entity/Q18654836,Huis van Hilde,Castricum,https://huisvanhilde.nl/
http://www.wikidata.org/entity/Q99370641,museum Huis Bergh,'s-Heerenberg,https://huisbergh.nl/
http://www.wikidata.org/entity/Q96742350,Stadsmuseum Hof van Hessen,Lingewaard,https://huessen.nl/index.php/museum
http://www.wikidata.org/entity/Q2754844,Historisch Centrum Leeuwarden,Leeuwarden,https://historischcentrumleeuwarden.nl/
http://www.wikidata.org/entity/Q109771319,Herman Brood Museum & Experience,Zwolle,https://hermanbroodmuseum.nl/
http://www.wikidata.org/entity/Q136473440,Hendrick Hamel Museum,Gorinchem,https://hendrickhamelmuseum.nl/
http://www.wikidata.org/entity/Q1350009,H'Art Museum,Amsterdam,https://hartmuseum.nl/nl/
http://www.wikidata.org/entity/Q113850594,Greenbox Museum,,https://greenboxmuseum.com/
http://www.wikidata.org/entity/Q135256504,Stadsmuseum Oudewater,Oudewater,https://geschiedkundigeverenigingoudewater.nl/gebouwen-van-oudewater/stadsmuseum/
http://www.wikidata.org/entity/Q4688292,Gelders Geologisch Museum,,https://geologischmuseum.nl/
http://www.wikidata.org/entity/Q38079006,Geelvinck Muziek Museum,Zutphen,https://geelvinck.nl
http://www.wikidata.org/entity/Q98959215,Gebroeders van Lymborch Huis,,https://gebroedersvanlimburg.nl/
http://www.wikidata.org/entity/Q111991807,Garage Rotterdam,Rotterdam,https://garagerotterdam.nl/
http://www.wikidata.org/entity/Q13135554,Ferdinand Domela Nieuwenhuis Museum,Heerenveen,https://ferdinanddomelanieuwenhuis.nl/
http://www.wikidata.org/entity/Q110995897,Fashion for Good,,https://fashionforgood.com/
http://www.wikidata.org/entity/Q4343810,Limburgs Openluchtmuseum Eynderhoof,Nederweert-Eind,https://eynderhoof.nl/
http://www.wikidata.org/entity/Q23212,Evoluon,Eindhoven,https://evoluon.com
http://www.wikidata.org/entity/Q14541115,Erotic Museum,Amsterdam,https://erotisch-museum.nl/
http://www.wikidata.org/entity/Q98904476,Stichting Erfgoed Meubelfabriek L.O.V.,,https://erfgoedlov.org/
http://www.wikidata.org/entity/Q76885143,Erfgoedcentrum Zutphen,Zutphen,https://erfgoedcentrumzutphen.nl/
http://www.wikidata.org/entity/Q1278103,Eindhoven Museum,Eindhoven,https://eindhovenmuseum.nl/
http://www.wikidata.org/entity/Q13574438,Driels Museum,Maasdriel,https://drielsmuseum.nl
http://www.wikidata.org/entity/Q85311353,Deventer Verhaal,,https://deventerverhaal.nl/
http://www.wikidata.org/entity/Q71801616,Design Museum Dedel,Den Haag,https://designmuseumdedel.nl/
http://www.wikidata.org/entity/Q62609431,Museum de Schat van Simpelveld,Simpelveld,https://deschatvansimpelveld.nl
http://www.wikidata.org/entity/Q110907358,De Holle Roffel ambachts- en gereedschapsmuseum,,https://deholleroffel.nl/
http://www.wikidata.org/entity/Q227151,Zr. Ms. Buffel,,https://debuffel.nl/
http://www.wikidata.org/entity/Q124003687,Cultuurhuis Bergeijk,,https://cultuurhuisbergeijk.nl/
http://www.wikidata.org/entity/Q110538315,Computer Museum Arnhem,Arnhem,https://computermuseumarnhem.nl/
http://www.wikidata.org/entity/Q106546760,Bonami Games & Computers Museum,Epe,https://computermuseum.nl/
http://www.wikidata.org/entity/Q17153751,Nationaal Museum van Wereldculturen,,https://collectie.wereldculturen.nl
http://www.wikidata.org/entity/Q107060192,Club Solo,Breda,https://clubsolo.nl/
http://www.wikidata.org/entity/Q1954426,Museum Catharijneconvent,Utrecht,https://catharijneconvent.nl/
http://www.wikidata.org/entity/Q134054379,Cameramuseum Zierikzee,Schouwen-Duiveland,https://cameramuseum.nl/
http://www.wikidata.org/entity/Q110996021,Buurderij De Lage Hof,,https://buurderijdelagehof.nl/
http://www.wikidata.org/entity/Q18286705,Stelling 12H,Vlieland,https://bunkermuseumvlieland.nl/
http://www.wikidata.org/entity/Q78792110,Bunkermuseum Schlei,Schiermonnikoog,https://bunkermuseum.wordpress.com/
http://www.wikidata.org/entity/Q89269851,Brouws Museum,Schouwen-Duiveland,https://brouwsmuseum.nl/
http://www.wikidata.org/entity/Q4540226,BroekerVeiling,Langedijk,https://broekerveiling.nl/
http://www.wikidata.org/entity/Q113731920,House of Bols,,https://bols.com/cocktail-experience/house-of-bols
http://www.wikidata.org/entity/Q101625974,Blind Walls Gallery,Breda,https://blindwalls.gallery/
http://www.wikidata.org/entity/Q96195487,Bizarium,Sluis,https://bizarium.com/
http://www.wikidata.org/entity/Q2675643,Museum Paulina Bisdom van Vliet,Krimpenerwaard,https://bisdomvanvliet.nl/
http://www.wikidata.org/entity/Q66764684,Bijlmermuseum,Amsterdam,https://bijlmermuseum.com/
http://www.wikidata.org/entity/Q1852477,Bevrijdingsmuseum Zeeland,Borsele,https://bevrijdingsmuseumzeeland.nl/
http://www.wikidata.org/entity/Q2470853,Wereldmuseum Berg en Dal,Berg en Dal,https://bergendal.wereldmuseum.nl/
http://www.wikidata.org/entity/Q111976816,Museum De Torenkamer,Hilvarenbeek,https://beeksetoren.nl/nl
http://www.wikidata.org/entity/Q2098441,ARCAM,Amsterdam,https://arcam.nl
http://www.wikidata.org/entity/Q138952286,The Apple Museum,Utrecht,https://applemuseum.nl/
http://www.wikidata.org/entity/Q125421055,ANNO,Zwolle,https://anno.nl/
http://www.wikidata.org/entity/Q1849293,De Eendracht,Noardeast-Fryslân,https://anjumermolen.nl/
http://www.wikidata.org/entity/Q1131589,Wereldmuseum Amsterdam,Amsterdam,https://amsterdam.wereldmuseum.nl/
http://www.wikidata.org/entity/Q130736773,Allard Pierson,Amsterdam,https://allardpierson.nl/
http://www.wikidata.org/entity/Q15962410,Rietveldpaviljoen De Zonnehof,Amersfoort,https://033rietveldpaviljoen.nl/
http://www.wikidata.org/entity/Q98907722,Gelders Schuttersmuseum,Montferland,https://.schuttersnet.nl
http://www.wikidata.org/entity/Q98893866,Museum Tweestromenland,West Maas en Waal,https://.museumtweestromenland.nl
http://www.wikidata.org/entity/Q98893914,Museum Smedekinck,Bronckhorst,https://.museumsmedekinck.nl
http://www.wikidata.org/entity/Q9392200,Museum Het Zwanenbroedershuis,'s-Hertogenbosch,http://www.zwanenbroedershuis.nl/
http://www.wikidata.org/entity/Q228640,Zuiderzeemuseum,Enkhuizen,http://www.zuiderzeemuseum.nl/
http://www.wikidata.org/entity/Q2036143,"Zoutmuseum",Hof van Twente,http://www.zoutmuseum.nl
http://www.wikidata.org/entity/Q4295172,Zouavenmuseum,Oudenbosch,http://www.zouavenmuseum.nl
http://www.wikidata.org/entity/Q2246858,Nederlands Zilvermuseum Schoonhoven,Krimpenerwaard,http://www.zilvermuseum.com
http://www.wikidata.org/entity/Q2153365,Zeeuws Museum,Middelburg,http://www.zeeuwsmuseum.nl/
http://www.wikidata.org/entity/Q5971552,IJmuider Zee- en Havenmuseum,Velsen,http://www.zeehavenmuseum.nl/
http://www.wikidata.org/entity/Q56461129,Zandvoorts Museum,Zandvoort,http://www.zandvoortsmuseum.nl
http://www.wikidata.org/entity/Q3383883,Zaans Museum,Zaanstad,http://www.zaansmuseum.nl/index.php?id=52
http://www.wikidata.org/entity/Q136661,Zaanse Schans,Zaanstad,http://www.zaanseschans.nl
http://www.wikidata.org/entity/Q2593585,Molenmuseum,Zaanstad,http://www.zaanschemolen.nl
http://www.wikidata.org/entity/Q96097704,Klompenmuseum De Zaanse Schans,Zaanstad,http://www.woodenshoes.nl/
http://www.wikidata.org/entity/Q3983070,Natura Docet,Denekamp,http://www.wonderryck.nl
http://www.wikidata.org/entity/Q1886176,Museum Willet-Holthuysen,Amsterdam,http://www.willetholthuysen.nl/
http://www.wikidata.org/entity/Q2382575,Westfries Museum,Hoorn,http://www.wfm.nl
http://www.wikidata.org/entity/Q18608766,Museum Het Leids Wevershuis,Leiden,http://www.wevershuis.nl/home/english/
http://www.wikidata.org/entity/Q2459642,Weverijmuseum Geldrop,Geldrop-Mierlo,http://www.weverijmuseum.nl/
http://www.wikidata.org/entity/Q56459789,Westlands Museum,Westland,http://www.westlandsmuseum.nl
http://www.wikidata.org/entity/Q56459474,West Den Haag,Den Haag,http://www.westdenhaag.nl/
http://www.wikidata.org/entity/Q14856958,Weegschaalmuseum,Naarden,http://www.weegschaalmuseum.nl
http://www.wikidata.org/entity/Q110907393,Watersnoodwoning Museum Heijningen,,http://www.watersnoodwoning-moerdijk.nl
http://www.wikidata.org/entity/Q2323541,Watersnoodmuseum,Schouwen-Duiveland,http://www.watersnoodmuseum.nl/
http://www.wikidata.org/entity/Q2692012,Nederlands Watermuseum,Arnhem,http://www.watermuseum.nl
http://www.wikidata.org/entity/Q14644903,Museum Warkums Erfskip,Workum,http://www.warkumserfskip.nl/
http://www.wikidata.org/entity/Q56461052,Valkerij en Sigarenmakerij Museum,Valkenswaard,http://www.vsmm.nl
http://www.wikidata.org/entity/Q2747609,Stichting Vroege Vogels,,http://www.vroegevogels.org/
http://www.wikidata.org/entity/Q1980158,Dutch Museum of working-class districts,Utrecht,http://www.volksbuurtmuseum.nl
http://www.wikidata.org/entity/Q2479295,Volendams Museum,Volendam,http://www.volendamsmuseum.nl
http://www.wikidata.org/entity/Q1967125,Voerman Stadsmuseum Hattem,Hattem,http://www.voermanmuseumhattem.nl
http://www.wikidata.org/entity/Q110907364,Museum voor Vluchtsimulatie,,http://www.vluchtsimulatie.nl
http://www.wikidata.org/entity/Q597597,Vleeshal Middelburg,Middelburg,http://www.vleeshal.nl
http://www.wikidata.org/entity/Q2246299,Nationaal Vlechtmuseum,Weststellingwerf,http://www.vlechtmuseum.nl
http://www.wikidata.org/entity/Q2113572,Vlasserij-Suikermuseum,Klundert,http://www.vlasserij-suikermuseum.nl
http://www.wikidata.org/entity/Q110907405,Visserij- en Cultuurhistorisch Museum,,http://www.visserijmuseumwoudrichem.nl
http://www.wikidata.org/entity/Q56461202,Visserijmuseum Zoutkamp,Zoutkamp,http://www.visserijmuseum.com
http://www.wikidata.org/entity/Q2793692,Villa Zebra,Rotterdam,http://www.villazebra.nl
http://www.wikidata.org/entity/Q15961660,Vestingmuseum Oudeschans,Oudeschans,http://www.vesting-oudeschans.nl
http://www.wikidata.org/entity/Q828307,Verzetsmuseum Amsterdam,Amsterdam,http://www.verzetsmuseum.org/
http://www.wikidata.org/entity/Q2655184,Veenpark,Emmen,http://www.veenpark.nl/
http://www.wikidata.org/entity/Q2519854,Vechtstreekmuseum,Maarssen,http://www.vechtstreekmuseum.nl
http://www.wikidata.org/entity/Q110907355,Nationaal Varkensmuseum 't Rundal,,http://www.varkensmuseum.nl
http://www.wikidata.org/entity/Q54957003,Museum Kinderdorp Neerbosch,Nijmegen,http://www.vantlindenhoutmuseum.nl
http://www.wikidata.org/entity/Q224124,Van Gogh Museum,Amsterdam,http://www.vangoghmuseum.nl/
http://www.wikidata.org/entity/Q10896041,Van Goghhuis,Zundert,http://www.vangoghhuis.com
http://www.wikidata.org/entity/Q1994770,Museum van Bommel van Dam,Venlo,http://www.vanbommelvandam.nl
http://www.wikidata.org/entity/Q1782422,Van Abbemuseum,Eindhoven,http://www.vanabbemuseum.nl/
http://www.wikidata.org/entity/Q31435560,UvA Computermuseum,Amsterdam,http://www.uva.nl/faculteiten/faculteit-der-natuurwetenschappen-wiskunde-en-informatica/locatie-en-contact/campus/computermuseum/uva-computermuseum.html
http://www.wikidata.org/entity/Q2498387,Botanische Tuinen Universiteit Utrecht,Utrecht,http://www.uu.nl/botanischetuinen
http://www.wikidata.org/entity/Q2483022,Museum Tromp's Huys,Vlieland,http://www.trompshuys.nl
